@relation datubasea-weka.filters.unsupervised.instance.imagefilter.SimpleColorHistogramFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/sine

@attribute 'RGB Color Histogram0' numeric
@attribute 'RGB Color Histogram1' numeric
@attribute 'RGB Color Histogram2' numeric
@attribute 'RGB Color Histogram3' numeric
@attribute 'RGB Color Histogram4' numeric
@attribute 'RGB Color Histogram5' numeric
@attribute 'RGB Color Histogram6' numeric
@attribute 'RGB Color Histogram7' numeric
@attribute 'RGB Color Histogram8' numeric
@attribute 'RGB Color Histogram9' numeric
@attribute 'RGB Color Histogram10' numeric
@attribute 'RGB Color Histogram11' numeric
@attribute 'RGB Color Histogram12' numeric
@attribute 'RGB Color Histogram13' numeric
@attribute 'RGB Color Histogram14' numeric
@attribute 'RGB Color Histogram15' numeric
@attribute 'RGB Color Histogram16' numeric
@attribute 'RGB Color Histogram17' numeric
@attribute 'RGB Color Histogram18' numeric
@attribute 'RGB Color Histogram19' numeric
@attribute 'RGB Color Histogram20' numeric
@attribute 'RGB Color Histogram21' numeric
@attribute 'RGB Color Histogram22' numeric
@attribute 'RGB Color Histogram23' numeric
@attribute 'RGB Color Histogram24' numeric
@attribute 'RGB Color Histogram25' numeric
@attribute 'RGB Color Histogram26' numeric
@attribute 'RGB Color Histogram27' numeric
@attribute 'RGB Color Histogram28' numeric
@attribute 'RGB Color Histogram29' numeric
@attribute 'RGB Color Histogram30' numeric
@attribute 'RGB Color Histogram31' numeric
@attribute 'RGB Color Histogram32' numeric
@attribute 'RGB Color Histogram33' numeric
@attribute 'RGB Color Histogram34' numeric
@attribute 'RGB Color Histogram35' numeric
@attribute 'RGB Color Histogram36' numeric
@attribute 'RGB Color Histogram37' numeric
@attribute 'RGB Color Histogram38' numeric
@attribute 'RGB Color Histogram39' numeric
@attribute 'RGB Color Histogram40' numeric
@attribute 'RGB Color Histogram41' numeric
@attribute 'RGB Color Histogram42' numeric
@attribute 'RGB Color Histogram43' numeric
@attribute 'RGB Color Histogram44' numeric
@attribute 'RGB Color Histogram45' numeric
@attribute 'RGB Color Histogram46' numeric
@attribute 'RGB Color Histogram47' numeric
@attribute 'RGB Color Histogram48' numeric
@attribute 'RGB Color Histogram49' numeric
@attribute 'RGB Color Histogram50' numeric
@attribute 'RGB Color Histogram51' numeric
@attribute 'RGB Color Histogram52' numeric
@attribute 'RGB Color Histogram53' numeric
@attribute 'RGB Color Histogram54' numeric
@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,ant
0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,41,0,0,2,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,6,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,ant
64,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,50,0,0,0,2,5,0,0,0,0,0,23,0,0,0,15,25,0,0,0,76,255,9,0,0,0,3,0,0,0,0,0,0,0,0,0,1,54,0,0,0,15,22,ant
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2,0,0,152,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,39,0,0,111,97,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,6,0,0,28,39,23,ant
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,16,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,255,ant
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0,0,15,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14,59,1,0,0,17,176,0,0,0,47,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,255,145,ant
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,255,ant
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,ant
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,255,ant
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,ant
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,ant
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,ant
25,12,0,0,86,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,141,59,0,0,45,255,0,0,0,0,0,0,3,0,0,0,1,11,0,0,0,78,49,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,21,ant
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,255,0,0,0,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,4,23,ant
48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,ant
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,1,0,0,96,255,0,0,0,138,51,0,0,0,0,0,1,0,0,0,8,77,0,0,0,20,39,0,0,0,1,0,0,0,0,0,0,30,14,0,0,21,67,0,0,0,15,36,ant
0,7,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,20,113,brontosaurus
0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209,28,0,0,28,79,2,0,0,0,0,0,0,0,0,0,13,0,0,0,32,255,20,0,0,3,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,113,brontosaurus
255,0,0,0,32,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,110,2,0,0,19,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17,114,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,brontosaurus
86,0,0,0,41,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,124,177,0,0,0,25,111,7,0,0,0,0,0,0,0,0,0,4,0,0,0,48,255,40,0,0,31,67,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,21,brontosaurus
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,15,255,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,137,152,12,0,0,3,8,0,0,0,0,0,0,0,0,0,1,46,0,0,0,136,85,brontosaurus
82,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,62,154,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,10,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,brontosaurus
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,4,92,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,255,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,12,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,171,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,brontosaurus
10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
90,112,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,7,0,0,5,255,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,20,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,38,25,brontosaurus
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,195,3,0,0,5,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,brontosaurus
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,17,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,1,0,0,12,255,13,0,0,0,1,0,0,0,0,0,0,0,0,0,2,64,1,0,0,34,21,brontosaurus
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,26,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,228,0,0,0,80,brontosaurus
47,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,181,216,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,20,0,0,13,168,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,48,0,0,255,89,19,brontosaurus
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,4,136,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,17,1,0,0,14,234,15,0,0,27,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,255,brontosaurus
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,255,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,168,89,0,0,0,0,3,132,0,0,0,0,0,0,0,0,8,89,0,0,0,132,71,255,0,0,2,167,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,28,brontosaurus
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,255,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209,32,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,brontosaurus
50,0,0,0,41,15,0,0,0,0,0,0,0,0,0,0,13,0,0,0,35,255,0,0,0,76,9,0,0,0,0,0,0,0,0,0,3,25,0,0,0,79,102,41,0,0,9,118,0,0,0,0,0,0,0,0,0,4,5,0,0,0,8,190,brontosaurus
113,6,0,0,0,17,4,0,0,0,25,88,0,0,0,0,114,22,0,0,51,136,17,0,0,2,137,209,0,0,0,3,0,0,0,0,0,12,0,0,0,19,255,32,0,0,0,39,0,0,0,0,0,0,0,0,0,0,29,2,0,0,10,180,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,255,brontosaurus
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,33,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,255,brontosaurus
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,brontosaurus
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,64,255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,2,12,brontosaurus
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,brontosaurus
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,255,brontosaurus
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,brontosaurus
34,9,10,4,19,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,62,255,11,2,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,20,17,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,255,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47,brontosaurus
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,11,brontosaurus
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42,0,0,0,32,24,0,0,0,2,255,0,0,0,0,0,0,0,0,0,15,6,0,0,0,6,154,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,brontosaurus
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
0,0,0,0,0,13,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,36,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,186,2,0,0,1,10,255,brontosaurus
