@relation datubasea-weka.filters.unsupervised.instance.imagefilter.SimpleColorHistogramFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/equalize

@attribute 'RGB Color Histogram0' numeric
@attribute 'RGB Color Histogram1' numeric
@attribute 'RGB Color Histogram2' numeric
@attribute 'RGB Color Histogram3' numeric
@attribute 'RGB Color Histogram4' numeric
@attribute 'RGB Color Histogram5' numeric
@attribute 'RGB Color Histogram6' numeric
@attribute 'RGB Color Histogram7' numeric
@attribute 'RGB Color Histogram8' numeric
@attribute 'RGB Color Histogram9' numeric
@attribute 'RGB Color Histogram10' numeric
@attribute 'RGB Color Histogram11' numeric
@attribute 'RGB Color Histogram12' numeric
@attribute 'RGB Color Histogram13' numeric
@attribute 'RGB Color Histogram14' numeric
@attribute 'RGB Color Histogram15' numeric
@attribute 'RGB Color Histogram16' numeric
@attribute 'RGB Color Histogram17' numeric
@attribute 'RGB Color Histogram18' numeric
@attribute 'RGB Color Histogram19' numeric
@attribute 'RGB Color Histogram20' numeric
@attribute 'RGB Color Histogram21' numeric
@attribute 'RGB Color Histogram22' numeric
@attribute 'RGB Color Histogram23' numeric
@attribute 'RGB Color Histogram24' numeric
@attribute 'RGB Color Histogram25' numeric
@attribute 'RGB Color Histogram26' numeric
@attribute 'RGB Color Histogram27' numeric
@attribute 'RGB Color Histogram28' numeric
@attribute 'RGB Color Histogram29' numeric
@attribute 'RGB Color Histogram30' numeric
@attribute 'RGB Color Histogram31' numeric
@attribute 'RGB Color Histogram32' numeric
@attribute 'RGB Color Histogram33' numeric
@attribute 'RGB Color Histogram34' numeric
@attribute 'RGB Color Histogram35' numeric
@attribute 'RGB Color Histogram36' numeric
@attribute 'RGB Color Histogram37' numeric
@attribute 'RGB Color Histogram38' numeric
@attribute 'RGB Color Histogram39' numeric
@attribute 'RGB Color Histogram40' numeric
@attribute 'RGB Color Histogram41' numeric
@attribute 'RGB Color Histogram42' numeric
@attribute 'RGB Color Histogram43' numeric
@attribute 'RGB Color Histogram44' numeric
@attribute 'RGB Color Histogram45' numeric
@attribute 'RGB Color Histogram46' numeric
@attribute 'RGB Color Histogram47' numeric
@attribute 'RGB Color Histogram48' numeric
@attribute 'RGB Color Histogram49' numeric
@attribute 'RGB Color Histogram50' numeric
@attribute 'RGB Color Histogram51' numeric
@attribute 'RGB Color Histogram52' numeric
@attribute 'RGB Color Histogram53' numeric
@attribute 'RGB Color Histogram54' numeric
@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
105,0,0,0,255,1,0,0,96,5,0,0,0,0,0,0,16,0,0,0,33,34,0,0,74,124,0,0,19,61,0,0,0,0,0,0,0,6,0,0,0,28,28,0,0,19,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,128,ant
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,ant
52,0,0,0,34,0,0,0,0,0,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ant
64,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,22,1,0,0,26,20,3,0,0,0,0,0,0,6,3,4,0,0,0,0,1,10,1,1,0,3,2,1,0,3,3,3,0,0,0,0,0,1,1,2,0,0,0,0,0,11,18,255,ant
250,16,0,0,7,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,204,255,6,0,62,25,0,0,0,0,0,0,0,0,0,0,0,31,12,0,157,230,81,4,9,115,1,0,0,0,0,0,0,0,0,0,0,1,6,6,0,109,20,118,ant
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,39,1,0,0,44,71,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,255,0,0,0,144,33,0,0,0,35,42,ant
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,ant
255,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,36,1,0,0,65,125,0,0,12,133,0,0,0,42,0,0,0,0,0,0,1,49,0,0,0,56,12,0,0,78,7,0,0,0,0,0,0,0,0,0,0,72,23,0,0,16,65,25,ant
177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,7,255,17,1,0,0,2,2,0,0,0,0,0,0,0,0,0,16,38,20,0,1,47,47,0,0,0,0,0,0,0,0,0,0,1,28,0,0,10,241,0,0,0,130,ant
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,ant
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,255,1,0,0,230,2,0,0,148,0,0,0,ant
50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,86,0,0,1,55,38,0,0,0,0,0,0,0,0,0,16,4,0,0,2,72,255,10,0,0,62,69,0,0,0,0,0,0,0,0,0,2,8,0,0,0,42,208,0,0,0,143,ant
255,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,60,194,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,77,201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,128,ant
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,17,229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,0,0,18,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,13,133,ant
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,ant
77,51,0,0,0,254,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,20,0,0,8,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,17,0,0,7,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ant
210,8,0,0,25,15,0,0,0,0,0,0,0,0,0,0,196,1,0,0,160,246,7,0,0,6,24,51,0,0,0,8,14,0,0,0,15,95,0,0,0,255,46,12,0,0,4,47,0,0,0,0,0,2,0,0,0,252,56,0,0,232,69,11,ant
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,3,0,0,48,6,0,0,0,0,0,0,0,0,0,0,27,0,0,0,255,52,0,0,181,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,91,62,5,0,23,142,32,17,ant
171,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,55,93,4,0,1,12,3,1,0,1,1,1,0,0,0,0,2,16,2,0,0,17,26,2,0,4,9,4,0,0,0,0,0,1,0,0,0,3,3,3,0,5,21,255,ant
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,3,0,0,53,208,0,0,0,69,0,0,0,0,0,0,0,0,0,0,2,37,1,0,0,255,26,0,0,14,14,0,0,0,0,0,0,0,0,0,0,20,17,0,0,20,149,17,ant
55,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,14,1,0,0,16,11,2,0,0,0,0,0,0,4,2,3,0,0,0,0,1,5,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,5,12,255,ant
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,ant
124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,8,0,0,7,174,6,0,0,9,8,0,0,0,2,0,0,0,0,0,0,19,8,0,0,8,55,2,0,1,13,14,0,0,0,0,0,0,1,0,0,0,8,4,0,0,9,255,ant
53,18,0,0,4,5,1,0,0,0,0,0,0,0,0,0,13,4,0,0,48,255,5,0,6,33,2,0,0,0,0,0,4,2,0,0,9,17,4,0,9,170,61,1,0,0,2,0,0,0,0,0,0,0,0,0,0,10,38,2,0,1,58,82,ant
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,ant
49,10,0,0,2,3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,11,37,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,9,255,ant
136,0,0,0,234,0,0,0,79,0,0,0,0,0,0,0,54,1,0,0,65,12,0,0,255,182,0,0,6,61,0,0,18,1,0,0,4,9,0,0,1,57,8,0,0,124,94,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,55,51,ant
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,20,3,0,0,1,0,0,0,0,0,0,0,45,0,0,0,255,6,0,0,181,26,0,0,29,22,0,0,ant
215,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,28,6,0,0,12,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,74,0,0,13,174,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,222,73,0,0,13,177,ant
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,121,78,0,0,0,28,0,0,0,0,0,0,31,0,0,0,11,69,0,0,0,55,99,0,0,0,112,8,0,0,0,0,6,16,3,0,0,28,95,18,0,2,37,43,ant
37,21,0,0,4,6,2,0,0,0,0,0,0,0,0,0,1,3,0,0,4,8,5,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,4,255,brontosaurus
62,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,23,1,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,255,brontosaurus
255,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,19,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,1,0,0,87,7,brontosaurus
185,21,0,0,55,87,59,0,0,1,9,0,0,0,0,0,10,2,0,0,43,219,35,0,0,33,105,23,0,0,0,0,0,0,0,0,0,26,0,0,0,56,255,40,0,0,11,48,0,0,0,0,0,0,0,0,0,0,6,0,0,0,25,193,brontosaurus
157,2,0,0,106,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,224,2,0,0,70,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,42,255,8,0,0,4,26,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,156,brontosaurus
255,0,0,0,72,29,2,0,0,0,3,0,0,0,0,0,5,0,0,0,233,228,2,0,0,45,168,44,0,0,4,155,0,0,0,0,1,10,0,0,0,63,100,2,0,0,61,241,0,0,0,0,0,0,0,0,0,1,5,0,0,0,31,32,brontosaurus
129,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,134,5,0,0,110,255,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,186,0,0,0,201,149,29,0,0,14,14,0,0,0,0,0,0,0,0,0,14,66,0,0,0,211,37,brontosaurus
135,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,94,183,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,46,0,0,0,34,255,13,0,0,2,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,54,116,brontosaurus
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,13,181,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,31,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,255,brontosaurus
160,58,0,0,1,66,120,0,0,0,0,0,0,0,0,0,1,1,0,0,1,89,157,4,0,0,142,255,0,0,0,5,0,0,0,0,0,0,0,0,0,0,42,89,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,brontosaurus
45,1,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,0,0,1,2,0,0,0,255,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,brontosaurus
12,159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0,0,1,234,77,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,6,0,0,30,255,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,47,110,brontosaurus
144,4,0,0,5,8,0,0,0,0,0,0,0,0,0,0,9,3,0,0,36,255,11,0,0,10,24,0,0,0,0,0,0,0,0,0,0,7,0,0,0,56,225,8,0,0,21,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,37,91,brontosaurus
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,6,0,0,39,236,3,0,0,0,1,0,0,0,0,0,1,0,0,0,6,145,37,0,0,29,255,72,0,0,0,12,0,0,0,0,0,2,0,0,0,13,112,13,0,2,118,87,brontosaurus
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,17,0,0,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,72,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,255,0,0,0,82,brontosaurus
104,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,147,100,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,12,0,0,6,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,255,26,0,brontosaurus
129,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,20,2,0,0,12,255,6,0,0,42,28,0,0,0,0,0,0,0,0,0,0,6,0,0,0,41,181,17,0,0,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,brontosaurus
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,24,79,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,255,brontosaurus
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,160,55,2,0,0,6,9,255,0,0,0,28,0,0,0,0,8,27,0,0,5,24,15,61,0,0,1,156,0,0,0,0,0,0,0,0,0,1,1,0,0,1,13,13,brontosaurus
122,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,166,0,0,0,10,44,12,0,0,1,12,0,0,0,0,0,0,0,0,0,3,27,17,0,0,14,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,brontosaurus
178,0,0,0,130,12,0,0,0,1,0,0,0,0,0,0,38,0,0,0,87,255,0,0,2,75,22,0,0,0,0,0,0,0,0,0,13,37,0,0,7,79,218,80,0,0,10,135,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,144,brontosaurus
174,9,0,0,1,30,21,5,0,0,10,124,0,0,0,0,141,34,0,0,76,255,78,0,0,1,90,229,0,0,0,109,0,0,0,0,0,10,0,0,0,23,178,17,0,0,1,44,0,0,0,0,0,0,0,0,0,0,66,2,0,0,23,254,brontosaurus
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,14,132,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,11,3,0,0,3,9,1,0,1,5,7,0,0,0,0,0,1,0,0,0,0,4,5,0,0,8,255,brontosaurus
159,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,0,0,10,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1,0,0,52,255,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,39,0,0,8,190,brontosaurus
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,brontosaurus
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,brontosaurus
47,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,255,brontosaurus
168,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,255,91,0,0,0,43,0,0,0,0,0,0,5,0,0,0,52,93,0,0,1,247,96,0,0,0,3,0,0,0,0,0,0,1,0,0,0,18,121,1,0,0,67,162,brontosaurus
47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,67,44,3,0,0,1,1,0,0,1,2,3,0,0,0,0,0,6,2,0,0,3,4,1,0,1,4,6,0,0,0,0,0,1,0,1,0,1,1,1,0,2,15,255,brontosaurus
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,209,182,1,0,0,22,1,0,0,0,0,0,0,0,0,0,0,32,1,0,0,181,203,0,0,0,82,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,150,22,brontosaurus
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,brontosaurus
133,28,6,55,63,6,0,0,0,0,0,0,0,0,0,0,15,2,0,0,175,175,12,21,22,75,8,0,0,0,0,0,0,0,0,0,0,8,3,0,29,255,142,16,0,29,42,5,0,0,0,0,0,0,0,0,0,0,5,6,0,34,91,65,brontosaurus
195,9,0,0,22,8,0,0,0,0,0,0,0,0,0,0,31,3,0,0,118,255,4,0,86,29,2,0,0,0,0,0,0,0,0,0,9,43,3,0,6,102,253,15,0,0,3,3,0,0,0,0,0,0,0,0,0,1,18,5,0,0,17,220,brontosaurus
2,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,3,2,0,0,1,2,0,0,0,1,6,0,0,0,0,0,2,4,4,0,0,1,0,0,0,4,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,8,52,brontosaurus
77,0,0,0,2,39,2,0,0,5,21,0,0,0,0,0,88,0,0,0,51,47,5,0,0,8,137,5,0,0,23,255,0,0,0,0,8,12,0,0,0,1,6,1,0,0,9,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,brontosaurus
48,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,5,3,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,255,brontosaurus
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,brontosaurus
59,2,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,255,brontosaurus
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,21,1,0,0,0,1,1,0,0,0,0,0,25,0,0,0,243,8,1,0,4,15,29,3,0,0,11,3,0,0,0,0,0,0,0,0,3,2,255,6,0,0,11,8,brontosaurus
