@relation datubasea-weka.filters.unsupervised.instance.imagefilter.SimpleColorHistogramFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original

@attribute 'RGB Color Histogram0' numeric
@attribute 'RGB Color Histogram1' numeric
@attribute 'RGB Color Histogram2' numeric
@attribute 'RGB Color Histogram3' numeric
@attribute 'RGB Color Histogram4' numeric
@attribute 'RGB Color Histogram5' numeric
@attribute 'RGB Color Histogram6' numeric
@attribute 'RGB Color Histogram7' numeric
@attribute 'RGB Color Histogram8' numeric
@attribute 'RGB Color Histogram9' numeric
@attribute 'RGB Color Histogram10' numeric
@attribute 'RGB Color Histogram11' numeric
@attribute 'RGB Color Histogram12' numeric
@attribute 'RGB Color Histogram13' numeric
@attribute 'RGB Color Histogram14' numeric
@attribute 'RGB Color Histogram15' numeric
@attribute 'RGB Color Histogram16' numeric
@attribute 'RGB Color Histogram17' numeric
@attribute 'RGB Color Histogram18' numeric
@attribute 'RGB Color Histogram19' numeric
@attribute 'RGB Color Histogram20' numeric
@attribute 'RGB Color Histogram21' numeric
@attribute 'RGB Color Histogram22' numeric
@attribute 'RGB Color Histogram23' numeric
@attribute 'RGB Color Histogram24' numeric
@attribute 'RGB Color Histogram25' numeric
@attribute 'RGB Color Histogram26' numeric
@attribute 'RGB Color Histogram27' numeric
@attribute 'RGB Color Histogram28' numeric
@attribute 'RGB Color Histogram29' numeric
@attribute 'RGB Color Histogram30' numeric
@attribute 'RGB Color Histogram31' numeric
@attribute 'RGB Color Histogram32' numeric
@attribute 'RGB Color Histogram33' numeric
@attribute 'RGB Color Histogram34' numeric
@attribute 'RGB Color Histogram35' numeric
@attribute 'RGB Color Histogram36' numeric
@attribute 'RGB Color Histogram37' numeric
@attribute 'RGB Color Histogram38' numeric
@attribute 'RGB Color Histogram39' numeric
@attribute 'RGB Color Histogram40' numeric
@attribute 'RGB Color Histogram41' numeric
@attribute 'RGB Color Histogram42' numeric
@attribute 'RGB Color Histogram43' numeric
@attribute 'RGB Color Histogram44' numeric
@attribute 'RGB Color Histogram45' numeric
@attribute 'RGB Color Histogram46' numeric
@attribute 'RGB Color Histogram47' numeric
@attribute 'RGB Color Histogram48' numeric
@attribute 'RGB Color Histogram49' numeric
@attribute 'RGB Color Histogram50' numeric
@attribute 'RGB Color Histogram51' numeric
@attribute 'RGB Color Histogram52' numeric
@attribute 'RGB Color Histogram53' numeric
@attribute 'RGB Color Histogram54' numeric
@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,255,ant
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,ant
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,255,ant
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ant
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,ant
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,ant
27,14,0,0,90,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,141,47,0,0,51,255,0,0,0,0,0,0,4,0,0,0,2,10,0,0,0,75,48,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,1,ant
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,255,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,ant
48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,ant
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,1,0,0,101,255,0,0,0,143,54,0,0,0,0,0,0,0,0,0,8,73,0,0,0,16,30,0,0,0,0,0,0,0,0,0,0,38,16,0,0,23,67,0,0,1,16,3,ant
0,5,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,19,105,brontosaurus
0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211,28,0,0,28,79,2,0,0,0,0,0,0,0,0,0,16,0,0,0,37,255,21,0,0,3,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,93,brontosaurus
255,0,0,0,32,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,105,2,0,0,21,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,108,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,brontosaurus
105,0,0,0,47,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,147,180,0,0,0,25,132,11,0,0,0,0,0,0,0,0,0,4,0,0,1,58,255,43,0,0,31,88,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,8,brontosaurus
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,17,255,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,129,149,15,0,0,3,10,0,0,0,0,0,0,0,0,0,1,47,0,0,0,145,63,brontosaurus
85,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,63,150,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,11,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,brontosaurus
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,4,94,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,255,brontosaurus
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,12,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,178,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,brontosaurus
14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
95,117,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,7,0,0,6,255,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,22,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,42,14,brontosaurus
5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,191,4,0,0,5,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,33,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brontosaurus
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,17,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,2,0,0,12,255,16,0,0,0,1,0,0,0,0,0,0,0,0,0,3,65,1,0,0,36,5,brontosaurus
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,10,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,27,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,233,0,0,0,57,brontosaurus
56,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,140,173,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,14,0,0,15,145,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,30,0,0,255,41,0,brontosaurus
31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,4,144,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,20,1,0,0,15,255,14,0,0,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,brontosaurus
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,255,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,174,85,0,0,0,0,3,135,0,0,0,0,0,0,0,0,8,88,0,0,1,132,65,255,0,0,2,170,0,0,0,0,0,0,0,0,0,1,4,0,0,0,14,5,brontosaurus
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,255,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,34,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,brontosaurus
53,0,0,0,43,16,0,0,0,0,0,0,0,0,0,0,15,0,0,0,38,255,0,0,1,77,7,1,0,0,0,0,0,0,0,0,4,27,0,0,2,78,94,45,0,0,10,129,0,0,0,0,0,0,0,0,0,6,4,0,0,0,6,173,brontosaurus
120,6,0,0,0,16,4,0,0,0,25,96,0,0,0,0,118,25,0,0,54,135,17,0,0,2,139,222,0,0,0,2,0,0,0,0,0,12,0,0,0,20,255,31,0,0,0,35,0,0,0,0,0,0,0,0,0,0,32,2,0,0,11,162,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,255,brontosaurus
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,39,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,255,brontosaurus
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,brontosaurus
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
26,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,68,255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,24,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2,2,brontosaurus
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,68,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,255,brontosaurus
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0,0,0,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,255,brontosaurus
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,brontosaurus
37,8,7,12,21,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,69,255,10,3,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,19,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,brontosaurus
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,255,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,6,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,39,brontosaurus
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,brontosaurus
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,0,0,0,29,26,1,0,0,2,255,0,0,0,0,0,0,0,0,0,20,6,0,0,0,3,147,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,255,brontosaurus
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
0,0,0,0,0,14,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,43,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,197,1,0,0,1,5,255,brontosaurus
