@RELATION datubasea
@ATTRIBUTE filename string
@ATTRIBUTE class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}
@data
Faces_easy_0372.jpg,Faces_easy
Faces_easy_0135.jpg,Faces_easy
Faces_easy_0031.jpg,Faces_easy
Faces_easy_0173.jpg,Faces_easy
Faces_easy_0049.jpg,Faces_easy
Faces_easy_0343.jpg,Faces_easy
Faces_easy_0269.jpg,Faces_easy
Faces_easy_0220.jpg,Faces_easy
Faces_easy_0255.jpg,Faces_easy
Faces_easy_0330.jpg,Faces_easy
Faces_easy_0257.jpg,Faces_easy
Faces_easy_0335.jpg,Faces_easy
Faces_easy_0137.jpg,Faces_easy
Faces_easy_0391.jpg,Faces_easy
Faces_easy_0036.jpg,Faces_easy
Faces_easy_0378.jpg,Faces_easy
Faces_easy_0290.jpg,Faces_easy
Faces_easy_0331.jpg,Faces_easy
Faces_easy_0200.jpg,Faces_easy
Faces_easy_0044.jpg,Faces_easy
Faces_easy_0028.jpg,Faces_easy
Faces_easy_0021.jpg,Faces_easy
Faces_easy_0080.jpg,Faces_easy
Faces_easy_0266.jpg,Faces_easy
Faces_easy_0250.jpg,Faces_easy
Faces_easy_0214.jpg,Faces_easy
Faces_easy_0141.jpg,Faces_easy
Faces_easy_0333.jpg,Faces_easy
Faces_easy_0149.jpg,Faces_easy
Faces_easy_0305.jpg,Faces_easy
Faces_easy_0148.jpg,Faces_easy
Faces_easy_0298.jpg,Faces_easy
Faces_easy_0019.jpg,Faces_easy
Faces_easy_0055.jpg,Faces_easy
Faces_easy_0170.jpg,Faces_easy
Faces_easy_0204.jpg,Faces_easy
Faces_easy_0043.jpg,Faces_easy
Faces_easy_0218.jpg,Faces_easy
Faces_easy_0294.jpg,Faces_easy
Faces_easy_0282.jpg,Faces_easy
Faces_easy_0287.jpg,Faces_easy
Faces_easy_0394.jpg,Faces_easy
Faces_easy_0350.jpg,Faces_easy
Faces_easy_0023.jpg,Faces_easy
Faces_easy_0175.jpg,Faces_easy
Faces_easy_0275.jpg,Faces_easy
Faces_easy_0222.jpg,Faces_easy
Faces_easy_0369.jpg,Faces_easy
Faces_easy_0052.jpg,Faces_easy
Faces_easy_0278.jpg,Faces_easy
Faces_easy_0119.jpg,Faces_easy
Faces_easy_0296.jpg,Faces_easy
Faces_easy_0111.jpg,Faces_easy
Faces_easy_0201.jpg,Faces_easy
Faces_easy_0320.jpg,Faces_easy
Faces_easy_0370.jpg,Faces_easy
Faces_easy_0413.jpg,Faces_easy
Faces_easy_0337.jpg,Faces_easy
Faces_easy_0307.jpg,Faces_easy
Faces_easy_0079.jpg,Faces_easy
Faces_easy_0004.jpg,Faces_easy
Faces_easy_0346.jpg,Faces_easy
Faces_easy_0073.jpg,Faces_easy
Faces_easy_0430.jpg,Faces_easy
Faces_easy_0146.jpg,Faces_easy
Faces_easy_0366.jpg,Faces_easy
Faces_easy_0191.jpg,Faces_easy
Faces_easy_0283.jpg,Faces_easy
Faces_easy_0139.jpg,Faces_easy
Faces_easy_0225.jpg,Faces_easy
Faces_easy_0210.jpg,Faces_easy
Faces_easy_0013.jpg,Faces_easy
Faces_easy_0248.jpg,Faces_easy
Faces_easy_0187.jpg,Faces_easy
Faces_easy_0317.jpg,Faces_easy
Faces_easy_0130.jpg,Faces_easy
Faces_easy_0180.jpg,Faces_easy
Faces_easy_0429.jpg,Faces_easy
Faces_easy_0026.jpg,Faces_easy
Faces_easy_0380.jpg,Faces_easy
Faces_easy_0360.jpg,Faces_easy
Faces_easy_0364.jpg,Faces_easy
Faces_easy_0300.jpg,Faces_easy
Faces_easy_0405.jpg,Faces_easy
Faces_easy_0332.jpg,Faces_easy
Faces_easy_0074.jpg,Faces_easy
Faces_easy_0131.jpg,Faces_easy
Faces_easy_0389.jpg,Faces_easy
Faces_easy_0172.jpg,Faces_easy
Faces_easy_0402.jpg,Faces_easy
Faces_easy_0385.jpg,Faces_easy
Faces_easy_0251.jpg,Faces_easy
Faces_easy_0072.jpg,Faces_easy
Faces_easy_0061.jpg,Faces_easy
Faces_easy_0083.jpg,Faces_easy
Faces_easy_0395.jpg,Faces_easy
Faces_easy_0262.jpg,Faces_easy
Faces_easy_0328.jpg,Faces_easy
Faces_easy_0045.jpg,Faces_easy
Faces_easy_0010.jpg,Faces_easy
Faces_easy_0076.jpg,Faces_easy
Faces_easy_0243.jpg,Faces_easy
Faces_easy_0233.jpg,Faces_easy
Faces_easy_0286.jpg,Faces_easy
Faces_easy_0396.jpg,Faces_easy
Faces_easy_0107.jpg,Faces_easy
Faces_easy_0319.jpg,Faces_easy
Faces_easy_0381.jpg,Faces_easy
Faces_easy_0336.jpg,Faces_easy
Faces_easy_0005.jpg,Faces_easy
Faces_easy_0171.jpg,Faces_easy
Faces_easy_0434.jpg,Faces_easy
Faces_easy_0145.jpg,Faces_easy
Faces_easy_0422.jpg,Faces_easy
Faces_easy_0297.jpg,Faces_easy
Faces_easy_0280.jpg,Faces_easy
Faces_easy_0186.jpg,Faces_easy
Faces_easy_0387.jpg,Faces_easy
Faces_easy_0302.jpg,Faces_easy
Faces_easy_0274.jpg,Faces_easy
Faces_easy_0134.jpg,Faces_easy
Faces_easy_0077.jpg,Faces_easy
Faces_easy_0078.jpg,Faces_easy
Faces_easy_0355.jpg,Faces_easy
Faces_easy_0066.jpg,Faces_easy
Faces_easy_0035.jpg,Faces_easy
Faces_easy_0094.jpg,Faces_easy
Faces_easy_0065.jpg,Faces_easy
Faces_easy_0276.jpg,Faces_easy
Faces_easy_0195.jpg,Faces_easy
Faces_easy_0382.jpg,Faces_easy
Faces_easy_0321.jpg,Faces_easy
Faces_easy_0193.jpg,Faces_easy
Faces_easy_0219.jpg,Faces_easy
Faces_easy_0122.jpg,Faces_easy
Faces_easy_0123.jpg,Faces_easy
Faces_easy_0327.jpg,Faces_easy
Faces_easy_0156.jpg,Faces_easy
Faces_easy_0412.jpg,Faces_easy
Faces_easy_0178.jpg,Faces_easy
Faces_easy_0189.jpg,Faces_easy
Faces_easy_0277.jpg,Faces_easy
Faces_easy_0423.jpg,Faces_easy
Faces_easy_0408.jpg,Faces_easy
Faces_easy_0198.jpg,Faces_easy
Faces_easy_0386.jpg,Faces_easy
Faces_easy_0025.jpg,Faces_easy
Faces_easy_0310.jpg,Faces_easy
Faces_easy_0272.jpg,Faces_easy
Faces_easy_0136.jpg,Faces_easy
Faces_easy_0416.jpg,Faces_easy
Faces_easy_0229.jpg,Faces_easy
Faces_easy_0159.jpg,Faces_easy
Faces_easy_0038.jpg,Faces_easy
Faces_easy_0040.jpg,Faces_easy
Faces_easy_0291.jpg,Faces_easy
Faces_easy_0056.jpg,Faces_easy
Faces_easy_0205.jpg,Faces_easy
Faces_easy_0121.jpg,Faces_easy
Faces_easy_0363.jpg,Faces_easy
Faces_easy_0246.jpg,Faces_easy
Faces_easy_0030.jpg,Faces_easy
Faces_easy_0008.jpg,Faces_easy
Faces_easy_0215.jpg,Faces_easy
Faces_easy_0284.jpg,Faces_easy
Faces_easy_0338.jpg,Faces_easy
Faces_easy_0184.jpg,Faces_easy
Faces_easy_0352.jpg,Faces_easy
Faces_easy_0007.jpg,Faces_easy
Faces_easy_0311.jpg,Faces_easy
Faces_easy_0259.jpg,Faces_easy
Faces_easy_0090.jpg,Faces_easy
Faces_easy_0048.jpg,Faces_easy
Faces_easy_0161.jpg,Faces_easy
Faces_easy_0362.jpg,Faces_easy
Faces_easy_0154.jpg,Faces_easy
Faces_easy_0047.jpg,Faces_easy
Faces_easy_0435.jpg,Faces_easy
Faces_easy_0388.jpg,Faces_easy
Faces_easy_0223.jpg,Faces_easy
Faces_easy_0308.jpg,Faces_easy
Faces_easy_0179.jpg,Faces_easy
Faces_easy_0221.jpg,Faces_easy
Faces_easy_0102.jpg,Faces_easy
Faces_easy_0212.jpg,Faces_easy
Faces_easy_0068.jpg,Faces_easy
Faces_easy_0093.jpg,Faces_easy
Faces_easy_0432.jpg,Faces_easy
Faces_easy_0392.jpg,Faces_easy
Faces_easy_0190.jpg,Faces_easy
Faces_easy_0353.jpg,Faces_easy
Faces_easy_0058.jpg,Faces_easy
Faces_easy_0341.jpg,Faces_easy
Faces_easy_0373.jpg,Faces_easy
Faces_easy_0113.jpg,Faces_easy
Faces_easy_0213.jpg,Faces_easy
Faces_easy_0016.jpg,Faces_easy
Faces_easy_0124.jpg,Faces_easy
Faces_easy_0384.jpg,Faces_easy
Faces_easy_0155.jpg,Faces_easy
Faces_easy_0203.jpg,Faces_easy
Faces_easy_0258.jpg,Faces_easy
Faces_easy_0096.jpg,Faces_easy
Faces_easy_0273.jpg,Faces_easy
Faces_easy_0374.jpg,Faces_easy
Faces_easy_0014.jpg,Faces_easy
Faces_easy_0399.jpg,Faces_easy
Faces_easy_0217.jpg,Faces_easy
Faces_easy_0153.jpg,Faces_easy
Faces_easy_0086.jpg,Faces_easy
Faces_easy_0349.jpg,Faces_easy
Faces_easy_0316.jpg,Faces_easy
Faces_easy_0084.jpg,Faces_easy
Faces_easy_0165.jpg,Faces_easy
Faces_easy_0022.jpg,Faces_easy
Faces_easy_0271.jpg,Faces_easy
Faces_easy_0427.jpg,Faces_easy
Faces_easy_0117.jpg,Faces_easy
Faces_easy_0415.jpg,Faces_easy
Faces_easy_0133.jpg,Faces_easy
Faces_easy_0270.jpg,Faces_easy
Faces_easy_0383.jpg,Faces_easy
Faces_easy_0285.jpg,Faces_easy
Faces_easy_0112.jpg,Faces_easy
Faces_easy_0034.jpg,Faces_easy
Faces_easy_0174.jpg,Faces_easy
Faces_easy_0318.jpg,Faces_easy
Faces_easy_0433.jpg,Faces_easy
Faces_easy_0334.jpg,Faces_easy
Faces_easy_0322.jpg,Faces_easy
Faces_easy_0409.jpg,Faces_easy
Faces_easy_0100.jpg,Faces_easy
Faces_easy_0365.jpg,Faces_easy
Faces_easy_0249.jpg,Faces_easy
Faces_easy_0260.jpg,Faces_easy
Faces_easy_0181.jpg,Faces_easy
Faces_easy_0202.jpg,Faces_easy
Faces_easy_0006.jpg,Faces_easy
Faces_easy_0226.jpg,Faces_easy
Faces_easy_0404.jpg,Faces_easy
Faces_easy_0407.jpg,Faces_easy
Faces_easy_0403.jpg,Faces_easy
Faces_easy_0033.jpg,Faces_easy
Faces_easy_0379.jpg,Faces_easy
Faces_easy_0192.jpg,Faces_easy
Faces_easy_0177.jpg,Faces_easy
Faces_easy_0253.jpg,Faces_easy
Faces_easy_0240.jpg,Faces_easy
Faces_easy_0018.jpg,Faces_easy
Faces_easy_0359.jpg,Faces_easy
Faces_easy_0209.jpg,Faces_easy
Faces_easy_0082.jpg,Faces_easy
Faces_easy_0143.jpg,Faces_easy
Faces_easy_0152.jpg,Faces_easy
Faces_easy_0241.jpg,Faces_easy
Faces_easy_0398.jpg,Faces_easy
Faces_easy_0011.jpg,Faces_easy
Faces_easy_0163.jpg,Faces_easy
Faces_easy_0176.jpg,Faces_easy
Faces_easy_0339.jpg,Faces_easy
Faces_easy_0361.jpg,Faces_easy
Faces_easy_0268.jpg,Faces_easy
Faces_easy_0340.jpg,Faces_easy
Faces_easy_0050.jpg,Faces_easy
Faces_easy_0109.jpg,Faces_easy
Faces_easy_0207.jpg,Faces_easy
Faces_easy_0357.jpg,Faces_easy
Faces_easy_0356.jpg,Faces_easy
Faces_easy_0085.jpg,Faces_easy
Faces_easy_0351.jpg,Faces_easy
Faces_easy_0129.jpg,Faces_easy
Faces_easy_0245.jpg,Faces_easy
Faces_easy_0162.jpg,Faces_easy
Faces_easy_0132.jpg,Faces_easy
Faces_easy_0046.jpg,Faces_easy
Faces_easy_0160.jpg,Faces_easy
Faces_easy_0348.jpg,Faces_easy
Faces_easy_0400.jpg,Faces_easy
Faces_easy_0224.jpg,Faces_easy
Faces_easy_0099.jpg,Faces_easy
Faces_easy_0303.jpg,Faces_easy
Faces_easy_0397.jpg,Faces_easy
Faces_easy_0206.jpg,Faces_easy
Faces_easy_0127.jpg,Faces_easy
Faces_easy_0144.jpg,Faces_easy
Faces_easy_0039.jpg,Faces_easy
Faces_easy_0410.jpg,Faces_easy
Faces_easy_0314.jpg,Faces_easy
Faces_easy_0431.jpg,Faces_easy
Faces_easy_0267.jpg,Faces_easy
Faces_easy_0069.jpg,Faces_easy
Faces_easy_0196.jpg,Faces_easy
Faces_easy_0092.jpg,Faces_easy
Faces_easy_0108.jpg,Faces_easy
Faces_easy_0347.jpg,Faces_easy
Faces_easy_0390.jpg,Faces_easy
Faces_easy_0211.jpg,Faces_easy
Faces_easy_0354.jpg,Faces_easy
Faces_easy_0254.jpg,Faces_easy
Faces_easy_0315.jpg,Faces_easy
Faces_easy_0054.jpg,Faces_easy
Faces_easy_0324.jpg,Faces_easy
Faces_easy_0406.jpg,Faces_easy
Faces_easy_0188.jpg,Faces_easy
Faces_easy_0098.jpg,Faces_easy
Faces_easy_0292.jpg,Faces_easy
Faces_easy_0421.jpg,Faces_easy
Faces_easy_0042.jpg,Faces_easy
Faces_easy_0027.jpg,Faces_easy
Faces_easy_0288.jpg,Faces_easy
Faces_easy_0115.jpg,Faces_easy
Faces_easy_0106.jpg,Faces_easy
Faces_easy_0313.jpg,Faces_easy
Faces_easy_0304.jpg,Faces_easy
Faces_easy_0126.jpg,Faces_easy
Faces_easy_0142.jpg,Faces_easy
Faces_easy_0032.jpg,Faces_easy
Faces_easy_0425.jpg,Faces_easy
Faces_easy_0265.jpg,Faces_easy
Faces_easy_0358.jpg,Faces_easy
Faces_easy_0012.jpg,Faces_easy
Faces_easy_0420.jpg,Faces_easy
Faces_easy_0227.jpg,Faces_easy
Faces_easy_0101.jpg,Faces_easy
Faces_easy_0263.jpg,Faces_easy
Faces_easy_0053.jpg,Faces_easy
Faces_easy_0118.jpg,Faces_easy
Faces_easy_0182.jpg,Faces_easy
Faces_easy_0103.jpg,Faces_easy
Faces_easy_0418.jpg,Faces_easy
Faces_easy_0057.jpg,Faces_easy
Faces_easy_0312.jpg,Faces_easy
Faces_easy_0194.jpg,Faces_easy
Faces_easy_0216.jpg,Faces_easy
Faces_easy_0114.jpg,Faces_easy
Faces_easy_0120.jpg,Faces_easy
Faces_easy_0232.jpg,Faces_easy
Faces_easy_0158.jpg,Faces_easy
Faces_easy_0087.jpg,Faces_easy
Faces_easy_0095.jpg,Faces_easy
Faces_easy_0116.jpg,Faces_easy
Faces_easy_0376.jpg,Faces_easy
Faces_easy_0228.jpg,Faces_easy
Faces_easy_0247.jpg,Faces_easy
Faces_easy_0009.jpg,Faces_easy
Faces_easy_0281.jpg,Faces_easy
